continent,iso_code,location,year,month,weekday,date,gdp_per_capita,extreme_poverty,life_expectancy,human_development_index
North America,CAN,Canada,2020,10,1,2020-10-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,2,2020-10-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,3,2020-10-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,4,2020-10-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,5,2020-10-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,6,2020-10-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,0,2020-10-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,1,2020-10-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,2,2020-10-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,3,2020-10-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,4,2020-10-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,5,2020-10-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,6,2020-10-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,0,2020-10-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,1,2020-10-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,2,2020-10-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,3,2020-10-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,4,2020-10-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,5,2020-10-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,6,2020-10-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,0,2020-10-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,1,2020-10-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,2,2020-10-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,3,2020-10-29,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,4,2020-10-30,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,10,5,2020-10-31,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,6,2020-11-01,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,0,2020-11-02,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,1,2020-11-03,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,2,2020-11-04,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,3,2020-11-05,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,4,2020-11-06,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,5,2020-11-07,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,6,2020-11-08,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,0,2020-11-09,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,1,2020-11-10,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,2,2020-11-11,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,3,2020-11-12,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,4,2020-11-13,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,5,2020-11-14,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,6,2020-11-15,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,0,2020-11-16,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,1,2020-11-17,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,2,2020-11-18,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,3,2020-11-19,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,4,2020-11-20,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,5,2020-11-21,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,6,2020-11-22,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,0,2020-11-23,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,1,2020-11-24,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,2,2020-11-25,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,3,2020-11-26,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,4,2020-11-27,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,5,2020-11-28,44017.591,0.5,82.43,0.929
North America,CAN,Canada,2020,11,6,2020-11-29,44017.591,0.5,82.43,0.929
